name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,sclmeet,sclact,hhmmb,gndr,yrbrn,agea,eisced,edulvlb,crpdwk,hincfel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
ESS9e03_1,9,3.1,17.02.2021,37487,DE,0.9994662404060364,1.4253945350646973,3.0373449325561523,6,8,9,7,7,5,6,1,4,3,3,1,1974,45,3,322,6,1,1,4,3,4,5,2,3,3,2,3,2,4,2,2,2,4,4,2,2,2,4
ESS9e03_1,9,3.1,17.02.2021,37493,DE,0.9994662404060364,0.7760168313980103,3.0373449325561523,6,8,8,7,7,8,5,1,4,3,5,1,1964,54,5,520,1,1,2,5,2,2,2,2,2,3,2,2,2,2,2,2,5,5,2,1,1,2,2
ESS9e03_1,9,3.1,17.02.2021,37495,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,6,9,9,5,4,6,3,1,5,3,2,1,1939,79,5,520,2,1,2,6,1,6,3,3,2,2,2,3,2,1,3,4,6,4,5,2,2,2,4
ESS9e03_1,9,3.1,17.02.2021,37652,DE,0.9994662404060364,1.2230627536773682,3.0373449325561523,8,9,9,6,7,9,9,3,7,5,4,2,2002,16,2,213,2,3,2,4,1,5,4,1,4,1,3,1,1,2,4,4,3,5,3,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,37660,DE,0.9994662404060364,1.0503069162368774,3.0373449325561523,8,10,9,6,6,7,8,3,6,3,4,1,2001,17,1,113,2,1,3,3,1,2,4,3,5,1,2,2,1,2,2,2,3,5,4,1,1,4,1
ESS9e03_1,9,3.1,17.02.2021,37671,DE,0.9994662404060364,0.9697633981704712,3.0373449325561523,4,6,5,4,4,5,5,1,6,2,4,1,1995,23,3,322,2,1,3,4,2,5,5,2,5,2,2,1,1,2,4,4,5,5,5,3,1,5,2
ESS9e03_1,9,3.1,17.02.2021,37719,DE,0.9994662404060364,1.113245964050293,3.0373449325561523,7,9,7,5,6,6,6,1,4,3,3,2,1999,19,4,313,2,1,2,2,3,1,2,3,4,2,3,2,1,2,1,2,4,2,2,1,1,3,2
ESS9e03_1,9,3.1,17.02.2021,37759,DE,0.9994662404060364,1.1023201942443848,3.0373449325561523,5,5,6,5,5,5,4,1,6,4,2,2,1960,58,5,422,2,1,2,5,2,3,2,1,3,2,3,2,1,1,3,1,3,3,3,1,1,1,3
ESS9e03_1,9,3.1,17.02.2021,37780,DE,0.9994662404060364,1.4444388151168823,3.0373449325561523,4,7,8,5,5,6,6,1,6,4,2,1,1967,51,3,322,6,2,1,5,1,2,1,1,3,1,1,2,1,3,2,2,5,3,4,1,2,5,3
ESS9e03_1,9,3.1,17.02.2021,37825,DE,0.9994662404060364,0.9424635171890259,3.0373449325561523,5,5,5,5,5,0,88,2,4,1,1,1,1951,68,3,322,2,4,8,6,1,2,5,2,2,2,1,4,3,2,3,1,6,8,5,1,1,4,4
ESS9e03_1,9,3.1,17.02.2021,37826,DE,0.9994662404060364,0.9134596586227417,3.0373449325561523,7,8,10,6,4,5,5,3,5,1,6,2,1990,29,6,620,6,2,3,3,2,2,2,1,5,2,3,2,2,3,2,2,5,3,3,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,37846,DE,0.9994662404060364,0.5896424055099487,3.0373449325561523,7,6,8,6,5,7,7,3,5,4,3,2,1978,40,6,620,6,2,2,5,2,5,1,3,5,3,4,2,2,3,3,6,5,4,5,3,3,5,5
ESS9e03_1,9,3.1,17.02.2021,37881,DE,0.9994662404060364,0.8562074303627014,3.0373449325561523,9,7,6,8,7,7,7,3,6,2,4,2,2000,18,2,213,2,1,1,4,1,6,3,1,5,2,4,2,2,1,4,2,3,4,5,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,37909,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,6,7,8,7,5,7,7,1,5,4,2,1,1947,71,7,720,2,1,1,5,2,3,4,2,2,3,3,2,2,1,2,3,3,2,3,1,2,4,3
ESS9e03_1,9,3.1,17.02.2021,37938,DE,1.6287598609924316,1.7116124629974365,3.0373449325561523,8,8,8,8,9,9,7,3,7,2,6,1,2000,18,2,213,2,8,3,4,2,3,2,5,2,2,2,3,2,2,2,2,5,2,5,2,2,2,4
ESS9e03_1,9,3.1,17.02.2021,37951,DE,0.9994662404060364,0.8227275609970093,3.0373449325561523,5,6,8,7,6,8,8,1,3,3,1,2,1942,76,3,322,2,1,5,6,2,5,1,5,1,5,2,5,2,1,5,1,6,2,3,2,1,2,6
ESS9e03_1,9,3.1,17.02.2021,37989,DE,0.9994662404060364,0.6157202124595642,3.0373449325561523,8,7,7,6,6,5,7,1,4,4,2,1,1957,62,6,610,6,1,1,4,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,38078,DE,0.9994662404060364,0.9783135652542114,3.0373449325561523,0,8,10,0,1,5,5,1,5,1,2,1,1954,64,3,322,2,2,3,6,2,5,2,5,5,5,2,5,4,2,5,2,5,2,5,2,2,2,5
ESS9e03_1,9,3.1,17.02.2021,38084,DE,0.9994662404060364,0.7788476943969727,3.0373449325561523,7,9,9,4,5,7,7,1,7,3,4,1,1989,29,7,720,6,1,3,3,3,2,4,3,5,3,3,2,1,1,3,3,3,2,3,1,3,2,4
ESS9e03_1,9,3.1,17.02.2021,38134,DE,0.9994662404060364,0.9449474811553955,3.0373449325561523,3,7,7,4,3,2,2,1,4,4,2,2,1951,68,3,322,2,1,3,4,1,5,2,2,2,2,2,2,2,3,3,2,4,4,5,3,3,4,4
ESS9e03_1,9,3.1,17.02.2021,38144,DE,0.9994662404060364,1.1555920839309692,3.0373449325561523,5,5,5,4,4,6,6,2,6,3,2,2,1995,24,4,313,6,3,2,5,2,5,1,2,5,2,5,2,2,1,2,1,2,2,2,2,1,5,4
ESS9e03_1,9,3.1,17.02.2021,38252,DE,0.9994662404060364,0.6114744544029236,3.0373449325561523,3,5,4,2,4,5,5,1,5,2,3,1,1991,27,6,610,2,8,3,4,2,5,3,3,4,4,2,3,2,2,4,2,5,2,3,2,2,3,4
ESS9e03_1,9,3.1,17.02.2021,38255,DE,0.9994662404060364,1.0794105529785156,3.0373449325561523,2,2,0,0,0,0,0,2,3,1,1,1,1953,65,3,322,2,2,3,6,2,5,8,3,2,8,3,5,2,5,5,1,5,2,2,8,2,5,5
ESS9e03_1,9,3.1,17.02.2021,38266,DE,0.9994662404060364,1.0619838237762451,3.0373449325561523,7,6,7,8,5,8,8,3,6,3,5,2,2000,19,2,213,2,1,4,2,5,2,2,2,3,5,3,2,4,5,2,2,2,3,2,1,5,3,2
ESS9e03_1,9,3.1,17.02.2021,38286,DE,0.9994662404060364,1.1020863056182861,3.0373449325561523,8,7,9,6,4,7,9,2,6,1,1,1,1966,52,3,322,6,2,3,4,2,4,3,4,3,2,3,3,2,4,2,3,5,4,2,4,4,5,4
ESS9e03_1,9,3.1,17.02.2021,38299,DE,0.9994662404060364,0.6256514191627502,3.0373449325561523,6,8,8,4,4,6,8,1,5,3,1,1,1972,46,6,610,6,2,3,3,1,3,2,5,3,1,2,2,3,2,3,3,6,2,3,2,1,3,2
ESS9e03_1,9,3.1,17.02.2021,38320,DE,0.9994662404060364,0.6775225400924683,3.0373449325561523,8,10,9,7,6,7,7,1,6,5,2,2,1959,59,7,720,6,1,3,5,3,3,2,5,5,2,5,3,1,2,2,3,6,2,2,1,2,4,5
ESS9e03_1,9,3.1,17.02.2021,38326,DE,0.9994662404060364,0.9134596586227417,3.0373449325561523,10,10,9,5,3,8,8,1,7,2,2,2,1989,29,7,720,6,1,4,6,1,5,1,3,1,1,1,4,3,1,5,4,5,1,5,1,1,5,3
ESS9e03_1,9,3.1,17.02.2021,38332,DE,0.9994662404060364,1.242360234260559,3.0373449325561523,5,8,8,4,5,6,5,2,7,3,2,2,1993,26,2,229,6,2,3,5,3,3,2,1,5,3,1,3,1,2,3,2,2,3,6,3,4,3,2
ESS9e03_1,9,3.1,17.02.2021,38342,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,0,0,5,0,0,0,0,1,6,3,2,1,1953,65,5,520,2,2,3,5,4,6,1,1,1,2,2,3,4,2,5,1,6,1,5,2,4,3,6
ESS9e03_1,9,3.1,17.02.2021,38394,DE,0.9994662404060364,1.0794105529785156,3.0373449325561523,4,3,4,2,4,3,3,1,6,4,1,1,1959,59,3,322,2,2,2,3,2,5,2,2,5,5,2,2,2,2,3,3,5,5,5,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,38400,DE,0.9994662404060364,0.5348687767982483,3.0373449325561523,8,8,8,6,5,7,7,1,6,4,2,1,1947,71,6,610,2,1,3,5,5,6,2,5,5,4,2,2,2,2,2,5,5,2,5,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,38404,DE,0.9994662404060364,0.47606244683265686,3.0373449325561523,3,7,7,6,4,6,4,1,5,3,1,1,1947,71,5,520,1,2,3,5,2,4,2,3,2,2,1,2,2,2,3,3,4,4,5,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,38470,DE,0.9994662404060364,0.9954758286476135,3.0373449325561523,4,4,5,3,3,4,5,1,5,3,2,1,1970,49,3,322,6,1,3,4,2,2,2,3,4,3,3,2,2,3,3,2,5,2,2,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,38486,DE,0.9994662404060364,0.68913733959198,3.0373449325561523,3,6,7,2,2,4,3,1,5,2,2,2,1962,56,5,520,6,1,2,5,4,5,5,2,5,2,4,3,2,2,2,3,3,5,3,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,38495,DE,0.9994662404060364,0.6746605634689331,3.0373449325561523,5,3,5,4,3,2,1,1,5,3,2,2,1954,64,5,520,2,1,2,5,3,5,4,5,2,2,2,2,2,2,5,2,5,4,4,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,38547,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,4,5,7,4,3,4,3,1,5,4,2,2,1965,53,3,322,6,1,2,4,1,4,2,3,3,2,3,1,1,1,2,1,3,3,3,1,2,4,2
ESS9e03_1,9,3.1,17.02.2021,38582,DE,0.9994662404060364,1.089555263519287,3.0373449325561523,5,7,8,3,3,3,0,1,6,3,1,1,1997,21,4,313,1,2,2,4,1,3,5,2,5,1,5,1,1,2,2,4,3,5,3,1,1,5,2
ESS9e03_1,9,3.1,17.02.2021,38689,DE,0.9994662404060364,1.262747049331665,3.0373449325561523,3,2,2,3,2,3,3,2,1,1,1,1,1963,55,3,322,6,2,3,3,2,2,2,4,3,2,3,3,2,4,2,2,5,4,3,2,1,5,5
ESS9e03_1,9,3.1,17.02.2021,38707,DE,0.9994662404060364,0.4300103485584259,3.0373449325561523,8,8,9,5,6,4,4,1,6,3,2,1,1944,74,6,610,2,1,4,5,2,5,2,5,3,2,2,2,2,5,4,2,5,5,5,2,2,4,5
ESS9e03_1,9,3.1,17.02.2021,38739,DE,0.9994662404060364,1.2329927682876587,3.0373449325561523,3,4,6,2,2,3,3,1,4,1,7,1,1981,37,3,322,6,1,2,6,1,2,2,3,5,1,1,4,1,2,2,4,3,4,4,1,2,3,5
ESS9e03_1,9,3.1,17.02.2021,38766,DE,0.9994662404060364,0.6114744544029236,3.0373449325561523,3,9,6,1,1,3,9,1,4,2,1,1,1989,29,6,620,6,1,2,5,1,2,4,3,5,2,3,2,2,2,2,4,4,4,3,1,1,6,4
ESS9e03_1,9,3.1,17.02.2021,38796,DE,0.9994662404060364,0.4300103485584259,3.0373449325561523,0,9,9,0,0,0,2,1,4,4,2,1,1957,61,7,720,6,2,1,4,2,4,5,4,5,3,5,3,1,2,3,3,4,5,4,2,2,4,4
ESS9e03_1,9,3.1,17.02.2021,38811,DE,0.9994662404060364,1.2347224950790405,3.0373449325561523,1,7,7,1,1,1,3,1,6,1,1,1,1971,48,5,422,6,2,4,4,2,6,3,4,3,3,4,4,2,2,5,3,4,4,4,4,4,4,4
ESS9e03_1,9,3.1,17.02.2021,38816,DE,0.9994662404060364,0.6628556847572327,3.0373449325561523,4,4,6,1,2,2,3,1,6,3,3,2,1967,51,6,610,6,2,3,6,1,3,4,6,6,2,1,5,1,2,5,5,6,6,2,2,1,3,5
ESS9e03_1,9,3.1,17.02.2021,38851,DE,0.9994662404060364,1.2898223400115967,3.0373449325561523,4,5,5,4,4,5,5,1,4,3,2,2,1975,43,3,322,6,1,4,4,2,4,2,4,3,2,2,1,2,2,3,3,5,2,4,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,38889,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,2,4,4,0,0,2,0,2,3,2,4,2,1980,38,3,322,6,2,4,2,1,5,1,5,4,1,1,1,2,1,2,1,4,2,1,1,1,5,1
ESS9e03_1,9,3.1,17.02.2021,38896,DE,0.9994662404060364,0.9985271096229553,3.0373449325561523,5,8,10,4,3,5,7,3,7,4,2,1,1998,20,2,212,1,2,2,4,1,2,2,3,1,1,3,2,2,1,2,2,5,2,2,2,1,3,8
ESS9e03_1,9,3.1,17.02.2021,39016,DE,0.9994662404060364,0.8889173269271851,3.0373449325561523,5,8,8,4,4,3,3,1,4,4,3,2,1968,51,3,322,6,1,3,3,1,2,2,3,2,2,1,2,4,1,2,1,4,2,3,1,2,3,3
ESS9e03_1,9,3.1,17.02.2021,39047,DE,0.9994662404060364,0.8443995714187622,3.0373449325561523,5,4,4,3,3,6,5,3,6,4,2,1,2001,17,2,213,2,3,3,2,1,1,4,3,6,5,5,1,1,3,2,4,1,3,3,1,4,6,1
ESS9e03_1,9,3.1,17.02.2021,39135,DE,0.9994662404060364,0.6746630668640137,3.0373449325561523,7,9,5,5,7,6,8,1,6,2,1,1,1995,23,5,510,6,2,2,5,1,4,3,2,3,1,5,2,1,2,4,4,3,4,3,1,2,4,2
ESS9e03_1,9,3.1,17.02.2021,39265,DE,0.9994662404060364,1.0851980447769165,3.0373449325561523,6,8,8,5,5,7,8,1,6,3,1,2,1941,77,3,322,2,2,2,3,4,2,2,3,1,2,1,1,2,2,2,1,2,1,3,3,1,2,2
ESS9e03_1,9,3.1,17.02.2021,39272,DE,0.9994662404060364,1.262747049331665,3.0373449325561523,3,7,3,3,3,0,4,1,4,2,2,1,1957,61,3,321,6,2,2,1,6,2,1,2,1,2,2,1,1,1,1,2,4,5,4,2,1,6,4
ESS9e03_1,9,3.1,17.02.2021,39288,DE,0.9994662404060364,0.7788476943969727,3.0373449325561523,7,10,8,7,7,6,10,1,7,4,4,1,1989,30,7,720,6,1,2,5,1,3,5,1,6,1,2,5,1,3,2,5,2,5,3,1,1,6,3
ESS9e03_1,9,3.1,17.02.2021,39325,DE,0.9994662404060364,0.7808356285095215,3.0373449325561523,6,9,9,5,5,5,6,1,3,2,2,2,1990,28,7,720,6,1,2,4,2,5,2,3,5,2,2,2,2,2,3,3,2,5,3,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,39334,DE,0.9994662404060364,0.9348306655883789,3.0373449325561523,5,5,7,5,5,7,8,3,3,2,1,1,1992,26,2,213,1,3,3,2,1,2,2,4,4,2,3,3,2,2,2,3,3,2,3,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,39383,DE,0.9994662404060364,0.6047382950782776,3.0373449325561523,7,6,7,5,3,3,5,1,3,2,2,1,1939,79,6,610,2,1,1,3,3,3,2,5,3,3,3,4,3,3,2,1,5,2,2,2,2,2,5
ESS9e03_1,9,3.1,17.02.2021,39390,DE,0.9994662404060364,0.8410544991493225,3.0373449325561523,6,5,6,6,5,5,6,1,2,3,1,2,1940,78,3,322,2,1,2,5,2,5,2,5,2,2,2,5,1,1,2,2,5,2,3,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,39403,DE,0.9994662404060364,0.7303289175033569,3.0373449325561523,8,6,6,5,4,6,7,1,4,2,4,2,1977,41,7,720,6,2,4,5,3,3,1,5,4,2,2,5,3,2,4,2,6,3,3,2,2,2,6
ESS9e03_1,9,3.1,17.02.2021,39502,DE,0.9994662404060364,0.7760168313980103,3.0373449325561523,7,4,6,3,2,6,4,1,6,2,5,1,1971,48,5,520,6,2,2,4,2,4,5,5,3,2,5,2,1,2,3,2,5,4,2,2,3,2,3
ESS9e03_1,9,3.1,17.02.2021,39510,DE,0.9994662404060364,0.8759531378746033,3.0373449325561523,88,88,10,8,7,88,88,3,7,8,5,1,1984,34,4,313,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
ESS9e03_1,9,3.1,17.02.2021,39532,DE,0.9994662404060364,1.0794105529785156,3.0373449325561523,4,1,6,2,2,0,3,1,4,2,2,1,1958,61,3,322,2,1,2,5,3,5,3,3,5,3,3,3,3,2,5,3,6,3,2,3,5,3,5
ESS9e03_1,9,3.1,17.02.2021,39582,DE,0.9994662404060364,0.8410544991493225,3.0373449325561523,0,8,9,5,4,6,4,1,6,3,3,2,1951,67,3,322,2,2,4,4,2,4,1,2,1,2,2,1,2,2,2,1,5,2,3,3,2,3,2
ESS9e03_1,9,3.1,17.02.2021,39592,DE,0.9994662404060364,0.9611464142799377,3.0373449325561523,3,9,10,3,5,5,7,1,7,2,1,2,1936,82,3,322,2,1,2,4,1,5,2,4,4,2,1,2,1,2,3,2,5,3,4,1,1,2,5
ESS9e03_1,9,3.1,17.02.2021,39626,DE,0.9994662404060364,1.8622825145721436,3.0373449325561523,3,4,6,3,3,3,4,1,4,2,2,2,1953,65,2,213,2,1,3,5,2,4,2,2,4,2,2,2,2,2,3,2,4,1,3,1,2,4,2
ESS9e03_1,9,3.1,17.02.2021,39670,DE,0.9994662404060364,0.6746605634689331,3.0373449325561523,5,4,4,4,4,4,5,1,6,4,2,2,1943,75,7,720,2,1,2,4,2,4,2,3,3,4,3,2,2,2,3,2,3,2,2,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,39679,DE,0.9994662404060364,2.7546072006225586,3.0373449325561523,2,0,0,3,5,2,5,1,7,1,6,1,1977,41,1,113,6,4,1,6,1,4,2,1,4,3,2,4,2,1,1,1,4,2,2,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,39703,DE,0.9994662404060364,1.0291049480438232,3.0373449325561523,6,9,8,1,4,6,7,1,4,2,2,1,1943,75,3,322,2,1,2,5,1,2,2,2,1,2,5,2,1,1,1,2,6,2,2,2,1,1,5
ESS9e03_1,9,3.1,17.02.2021,39746,DE,0.9994662404060364,0.9492448568344116,3.0373449325561523,4,6,8,4,7,4,2,3,7,2,4,1,2002,16,1,113,1,1,2,3,2,1,5,5,5,3,2,1,3,2,4,3,4,3,5,1,2,4,3
ESS9e03_1,9,3.1,17.02.2021,39807,DE,0.9994662404060364,0.9847161769866943,3.0373449325561523,2,9,9,0,4,3,6,2,3,2,5,1,1990,28,3,322,6,2,2,4,1,1,1,6,3,2,1,1,1,1,2,2,6,2,2,1,2,5,4
ESS9e03_1,9,3.1,17.02.2021,39833,DE,0.9994662404060364,0.8442929983139038,3.0373449325561523,4,6,6,3,3,4,3,1,6,3,3,2,1977,41,5,520,6,1,4,3,3,4,2,4,1,3,3,2,3,2,3,2,3,2,4,2,3,2,2
ESS9e03_1,9,3.1,17.02.2021,39866,DE,0.9994662404060364,1.0824707746505737,3.0373449325561523,4,9,8,7,4,3,1,1,5,3,2,1,1949,69,5,422,2,2,2,3,2,2,2,3,2,3,2,3,2,3,3,2,3,2,4,3,4,1,2
ESS9e03_1,9,3.1,17.02.2021,39947,DE,0.9994662404060364,0.9409556984901428,3.0373449325561523,8,6,8,7,8,6,7,1,5,1,1,2,1936,82,3,322,2,1,3,5,3,3,2,4,2,3,4,3,1,1,3,1,3,2,2,1,2,2,3
ESS9e03_1,9,3.1,17.02.2021,39996,DE,0.9994662404060364,0.9697633981704712,3.0373449325561523,4,5,7,6,5,5,5,1,5,1,4,1,1989,29,3,322,6,2,4,6,2,2,3,3,2,3,2,2,1,1,2,2,4,3,5,1,2,5,1
ESS9e03_1,9,3.1,17.02.2021,40047,DE,0.9994662404060364,1.4683990478515625,3.0373449325561523,3,3,7,2,2,4,6,1,6,3,3,2,1986,32,5,422,6,2,1,6,2,3,1,2,4,1,2,4,1,1,3,2,6,3,5,1,3,3,3
ESS9e03_1,9,3.1,17.02.2021,40117,DE,0.9994662404060364,3.7372753620147705,3.0373449325561523,5,4,4,5,5,4,4,1,5,4,2,1,1943,75,2,229,2,1,4,3,4,3,4,4,5,4,5,3,2,4,3,2,5,2,3,2,3,3,5
ESS9e03_1,9,3.1,17.02.2021,40163,DE,0.9994662404060364,0.7596949338912964,3.0373449325561523,5,7,8,4,4,5,7,1,6,4,1,2,1952,67,3,322,6,1,3,5,3,5,3,2,3,1,2,2,1,2,4,2,5,3,5,1,2,5,2
ESS9e03_1,9,3.1,17.02.2021,40204,DE,0.9994662404060364,0.7313538789749146,3.0373449325561523,8,10,9,7,9,8,10,1,6,3,2,2,1983,35,7,720,6,1,4,6,1,5,3,5,6,1,3,2,1,2,5,4,6,3,1,1,1,6,5
ESS9e03_1,9,3.1,17.02.2021,40217,DE,0.9994662404060364,1.0824707746505737,3.0373449325561523,3,8,8,3,3,8,5,1,6,3,2,1,1947,71,3,322,2,1,2,5,2,5,2,2,3,2,2,2,2,2,5,2,4,4,5,1,1,1,2
ESS9e03_1,9,3.1,17.02.2021,40228,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,6,3,9,7,4,5,3,1,6,4,2,1,1946,73,5,520,2,1,1,4,1,4,1,1,1,1,5,2,1,1,1,1,5,5,5,1,1,1,3
ESS9e03_1,9,3.1,17.02.2021,40235,DE,0.9994662404060364,0.7892537117004395,3.0373449325561523,9,9,8,8,8,9,3,1,6,3,2,1,1989,29,7,710,6,1,1,4,1,4,3,2,5,2,3,2,2,2,3,1,2,2,2,2,1,6,3
ESS9e03_1,9,3.1,17.02.2021,40302,DE,0.9994662404060364,3.290076494216919,3.0373449325561523,5,4,7,7,4,5,6,2,5,1,1,1,1951,67,1,113,2,4,8,3,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
ESS9e03_1,9,3.1,17.02.2021,40392,DE,0.9994662404060364,0.6527902483940125,3.0373449325561523,4,3,6,0,0,3,5,1,6,4,4,2,1966,52,6,610,6,1,1,6,1,6,3,3,1,1,3,1,3,1,3,1,5,5,2,1,1,4,2
ESS9e03_1,9,3.1,17.02.2021,40456,DE,0.9994662404060364,1.0683845281600952,3.0373449325561523,9,8,7,7,5,8,8,1,3,4,2,2,1959,59,5,423,6,1,3,6,1,3,1,4,3,2,3,2,4,1,1,1,4,2,2,1,2,2,4
ESS9e03_1,9,3.1,17.02.2021,40500,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,2,1,4,0,0,0,2,2,5,4,2,2,1967,52,5,422,6,2,2,2,2,5,2,2,5,2,3,1,1,2,3,2,3,5,4,1,2,3,2
ESS9e03_1,9,3.1,17.02.2021,40506,DE,0.9994662404060364,1.0473377704620361,3.0373449325561523,6,6,9,5,6,7,7,2,4,2,5,1,1999,19,2,212,1,2,3,2,1,1,2,3,5,2,2,2,2,2,2,1,5,2,2,1,1,5,2
ESS9e03_1,9,3.1,17.02.2021,40517,DE,0.9994662404060364,0.7313538789749146,3.0373449325561523,6,9,9,6,5,5,6,1,5,2,3,2,1975,43,7,720,6,1,3,3,2,1,3,2,5,2,4,2,1,2,1,4,5,2,2,2,2,4,6
ESS9e03_1,9,3.1,17.02.2021,40549,DE,0.9994662404060364,1.2382235527038574,3.0373449325561523,8,9,10,5,4,7,6,1,5,2,3,1,1970,48,3,322,6,1,4,6,1,3,4,3,5,2,2,3,2,2,2,3,3,4,5,2,1,5,4
ESS9e03_1,9,3.1,17.02.2021,40562,DE,0.9994662404060364,0.6746630668640137,3.0373449325561523,7,9,9,7,7,88,5,1,5,3,2,1,1990,29,6,610,6,1,2,4,2,2,2,3,3,1,3,2,2,2,1,2,4,2,3,2,1,3,4
ESS9e03_1,9,3.1,17.02.2021,40644,DE,0.9994662404060364,1.0649948120117188,3.0373449325561523,2,2,6,2,2,2,2,2,4,3,3,2,2003,15,1,113,2,2,3,3,2,2,2,2,2,2,3,1,2,1,2,3,2,1,1,1,1,1,1
ESS9e03_1,9,3.1,17.02.2021,40645,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,3,5,8,1,1,1,3,1,4,4,1,1,1959,60,7,800,6,2,1,5,2,2,2,2,2,2,3,3,1,1,1,2,3,5,3,1,1,2,3
ESS9e03_1,9,3.1,17.02.2021,40661,DE,0.9994662404060364,0.7799375653266907,3.0373449325561523,8,10,9,8,9,9,9,1,4,5,1,2,1955,63,7,720,2,2,1,6,1,4,1,2,4,1,6,1,1,3,4,2,2,2,2,2,1,5,3
ESS9e03_1,9,3.1,17.02.2021,40702,DE,0.9994662404060364,0.7674376368522644,3.0373449325561523,4,2,7,5,3,2,6,1,2,4,2,2,1948,71,6,610,2,3,2,5,2,5,2,2,8,2,2,3,1,2,2,1,4,1,4,1,1,1,3
ESS9e03_1,9,3.1,17.02.2021,40739,DE,0.9994662404060364,0.5651510953903198,3.0373449325561523,1,4,5,4,3,6,8,2,7,4,6,1,1959,59,7,720,6,2,1,3,3,5,5,1,4,1,3,1,1,3,5,5,2,3,5,3,1,5,3
ESS9e03_1,9,3.1,17.02.2021,40773,DE,0.9994662404060364,0.6775622367858887,3.0373449325561523,3,6,5,4,4,1,4,1,7,5,3,1,1968,50,5,520,6,2,3,5,2,3,2,2,4,2,2,2,1,1,2,4,3,2,3,1,2,1,3
ESS9e03_1,9,3.1,17.02.2021,40831,DE,0.9994662404060364,1.0683845281600952,3.0373449325561523,6,8,8,5,5,4,4,1,5,2,2,2,1958,60,3,321,6,1,3,5,1,4,2,3,1,1,1,3,3,1,2,1,6,2,2,1,1,1,3
ESS9e03_1,9,3.1,17.02.2021,40840,DE,0.9994662404060364,1.0619838237762451,3.0373449325561523,9,6,4,5,5,7,5,3,4,1,4,2,2001,18,2,213,2,2,1,5,1,4,1,2,6,1,2,2,1,1,3,2,1,1,4,1,2,4,2
ESS9e03_1,9,3.1,17.02.2021,40845,DE,0.9994662404060364,0.8814955353736877,3.0373449325561523,7,3,9,6,8,8,7,3,5,3,1,1,1983,35,6,620,6,1,2,5,2,2,3,3,5,2,2,3,4,2,3,3,4,5,3,3,2,4,5
ESS9e03_1,9,3.1,17.02.2021,40853,DE,0.9994662404060364,2.0605530738830566,3.0373449325561523,4,6,9,3,2,7,7,1,5,4,2,2,1949,69,2,229,6,2,2,3,2,1,1,1,3,2,3,1,1,2,1,2,3,2,3,1,1,3,1
ESS9e03_1,9,3.1,17.02.2021,40856,DE,0.9994662404060364,0.7760168313980103,3.0373449325561523,9,9,8,7,8,10,8,1,5,3,1,1,1969,50,7,720,6,1,1,5,1,2,3,1,3,2,1,2,1,2,4,2,3,2,5,1,1,4,3
ESS9e03_1,9,3.1,17.02.2021,40898,DE,0.9994662404060364,1.2382235527038574,3.0373449325561523,7,8,9,9,4,4,6,1,5,4,2,1,1976,42,3,322,6,2,2,1,2,4,2,3,5,1,2,2,1,4,6,2,4,2,3,1,1,2,2
ESS9e03_1,9,3.1,17.02.2021,40962,DE,0.9994662404060364,1.138044834136963,3.0373449325561523,6,7,8,4,4,5,4,1,7,3,3,2,1990,28,5,423,2,2,3,5,3,3,3,2,5,1,3,3,2,1,4,4,5,5,4,1,2,3,3
